uuid;style;artist;title_music;lastfm_music_url;lastfm_artist_url;videoID_youtube;chroma_stft;mfcc;spec_cent;spec_bw;zcr;spec_rolloff
0ff97205;rap;Dr. Dre;Xxplosive;https://www.last.fm/music/dr.%2bdre;https://www.last.fm/music/dr.%2bdre/_/xxplosive;QagknwNl6Q4;0.39624387120874377;1.978991550707729;2465.8876291698084;2388.845237419562;0.11841101598672875;2465.8876291698084
7b319eaf;rap;Eminem;Cleanin' Out My Closet;https://www.last.fm/music/eminem;https://www.last.fm/music/eminem/_/cleanin%2527%2bout%2bmy%2bcloset;hmFHPk0aRP8;0.3885645251014467;2.585994890384143;2114.9023658073625;2184.0072104092833;0.10125611109763198;2114.9023658073625
adb9f584;rap;Kid Cudi;Heart of a Lion (KiD CuDi Theme Music);https://www.last.fm/music/kid%2bcudi;https://www.last.fm/music/kid%2bcudi/_/heart%2bof%2ba%2blion%2b%2528kid%2bcudi%2btheme%2bmusic%2529;NplzgB6uTMU;0.3986263049140671;0.4541470093458213;2276.881154225568;2661.2384280350448;0.07260757644873374;2276.881154225568
6841ba13;rap;Drake;Successful;https://www.last.fm/music/drake;https://www.last.fm/music/drake/_/successful;s_IATuze-R0;0.4263560145587531;3.0582996433471994;1968.6763147747808;2143.4039107948424;0.07307862113920525;1968.6763147747808
13b593dd;rap;Jay-Z;Dirt Off Your Shoulder;https://www.last.fm/music/jay-z;https://www.last.fm/music/jay-z/_/dirt%2boff%2byour%2bshoulder;Oz_-VaTHpc8;0.4427459019540414;0.3935422868325503;2222.471913750663;2198.817519343232;0.09680294087279737;2222.471913750663
fa127dc3;rap;J. Cole;Lights Please (Clean Album Version);https://www.last.fm/music/j.%2bcole;https://www.last.fm/music/j.%2bcole/_/lights%2bplease%2b%2528clean%2balbum%2bversion%2529;SNWAMSO1skU;0.4698542559289833;2.70625074229989;2032.0975642916405;2337.722319262053;0.07009004908930218;2032.0975642916405
f0e4af90;rap;Drake;The Calm;https://www.last.fm/music/drake;https://www.last.fm/music/drake/_/the%2bcalm;6H41xdJoW6g;0.37897468414532415;2.474658827144819;1192.928665310907;1713.38097275798;0.039960078573135764;1192.928665310907
f6c38f44;rap;Macklemore & Ryan Lewis;Same Love (feat. Mary Lambert);https://www.last.fm/music/macklemore%2b%2526%2bryan%2blewis;https://www.last.fm/music/macklemore%2b%2526%2bryan%2blewis/_/same%2blove%2b%2528feat.%2bmary%2blambert%2529;hlVBg7_08n0;0.3390362808692631;-2.8703394839972507;1672.3664543708621;1812.868330194709;0.07540141618967644;1672.3664543708621
2a70daf3;rap;Kanye West;The Glory;https://www.last.fm/music/kanye%2bwest;https://www.last.fm/music/kanye%2bwest/_/the%2bglory;gfj5FYaCxIA;0.4316147956497814;4.891889343799202;2103.7241124307197;2339.370514731469;0.0814823265954109;2103.7241124307197
2759f34e;rap;Beastie Boys;Sure Shot;https://www.last.fm/music/beastie%2bboys;https://www.last.fm/music/beastie%2bboys/_/sure%2bshot;JhqyZeUlE8U;0.3728034310084824;-3.0095438963413508;1648.0326405417325;1951.2391240696204;0.06853133322533325;1648.0326405417325
a80c62a3;rap;Kanye West;Who Will Survive in America;https://www.last.fm/music/kanye%2bwest;https://www.last.fm/music/kanye%2bwest/_/who%2bwill%2bsurvive%2bin%2bamerica;UB6sXiZ1ldw;0.49252727971064686;2.869215348784743;1729.5885931144935;1905.8261829436722;0.07120343151737178;1729.5885931144935
6424db3e;rap;Kanye West;RoboCop;https://www.last.fm/music/kanye%2bwest;https://www.last.fm/music/kanye%2bwest/_/robocop;kVl__NgDAdw;0.4243042257234489;6.39401756391409;1481.4367179279725;1920.0821931794903;0.05444232645646471;1481.4367179279725
d60e157d;rap;Kendrick Lamar;Poetic Justice;https://www.last.fm/music/kendrick%2blamar;https://www.last.fm/music/kendrick%2blamar/_/poetic%2bjustice;hMXvocaku-Y;0.4648661781715544;0.8609620384591903;2174.470016346791;2326.090030930706;0.08907029497640963;2174.470016346791
5a8c4bc8;rap;2Pac;Keep Ya Head Up;https://www.last.fm/music/2pac;https://www.last.fm/music/2pac/_/keep%2bya%2bhead%2bup;fAJfDP3b5_U;0.4516991369482939;3.2382681245023672;2492.301312348131;2514.903998810274;0.1128444279698386;2492.301312348131
052eca22;rap;Nas;Life's a Bitch;https://www.last.fm/music/nas;https://www.last.fm/music/nas/_/life%2527s%2ba%2bbitch;HEwSfbE9IXc;0.4881145665554927;1.7922194767980095;2458.646305473333;2769.3171028062184;0.08746762371872589;2458.646305473333
9eef20c3;rap;Flo Rida;Low (feat. T-Pain);https://www.last.fm/music/flo%2brida;https://www.last.fm/music/flo%2brida/_/low%2b%2528feat.%2bt-pain%2529;ckKFxMw6z0c;0.4646538851046147;-3.8555780314724815;2375.4733999697683;2575.860802701168;0.07982356448958228;2375.4733999697683
539718be;rap;Black Eyed Peas;The Time (Dirty Bit);https://www.last.fm/music/black%2beyed%2bpeas;https://www.last.fm/music/black%2beyed%2bpeas/_/the%2btime%2b%2528dirty%2bbit%2529;JwQZQygg3Lk;0.38826587819194974;-3.2298887826744975;2558.446755428792;2552.717866693245;0.10476429256597504;2558.446755428792
15b35b64;rap;2Pac;Hail Mary;https://www.last.fm/music/2pac;https://www.last.fm/music/2pac/_/hail%2bmary;nkJA6SYwa94;0.4538414336697978;1.3580977801398997;2218.597934528411;2495.3053968656477;0.08112385078119243;2218.597934528411
002f5c8d;rap;The Notorious B.I.G.;Gimme the Loot;https://www.last.fm/music/the%2bnotorious%2bb.i.g.;https://www.last.fm/music/the%2bnotorious%2bb.i.g./_/gimme%2bthe%2bloot;ZzvL4O3uomg;0.457986761561319;2.834804770822016;2381.126719356576;2276.3475442214585;0.10541004730958392;2381.126719356576
63873348;rap;Sean Kingston;Fire Burning;https://www.last.fm/music/sean%2bkingston;https://www.last.fm/music/sean%2bkingston/_/fire%2bburning;YkyhvCdJ_vM;0.3962162160113025;4.542575923776353;2670.2396920690553;2641.404740392195;0.1120423563670102;2670.2396920690553
52325ba7;rap;Beyoncé;Drunk in Love;https://www.last.fm/music/beyonc%25c3%25a9;https://www.last.fm/music/beyonc%25c3%25a9/_/drunk%2bin%2blove;p1JPKLa-Ofc;0.44459725101175146;-1.0295917133753576;2555.1942505745424;2588.179261813667;0.09909464555375508;2555.1942505745424
83013ab1;rap;Eminem;25 to Life;https://www.last.fm/music/eminem;https://www.last.fm/music/eminem/_/25%2bto%2blife;BHUCIs-aJzo;0.344958872427212;2.3454251333378213;2648.439216491953;2474.672510965637;0.13484470151799186;2648.439216491953
3671fe0d;rap;A Tribe Called Quest;Award Tour;https://www.last.fm/music/a%2btribe%2bcalled%2bquest;https://www.last.fm/music/a%2btribe%2bcalled%2bquest/_/award%2btour;NKXMZlw_efM;0.4730377936013777;-0.936357824502938;2823.1231592001477;2775.9076883912226;0.1217584677496922;2823.1231592001477
287c08a7;rap;Eminem;Rap God;https://www.last.fm/music/eminem;https://www.last.fm/music/eminem/_/rap%2bgod;XbGs_qK2PQA;0.38915521998929264;0.8428812767837426;2428.234047355946;2411.5652939020943;0.10578772970715407;2428.234047355946
f769a12b;rap;Black Eyed Peas;Let's Get Retarded;https://www.last.fm/music/black%2beyed%2bpeas;https://www.last.fm/music/black%2beyed%2bpeas/_/let%2527s%2bget%2bretarded;4JL6vKB5qMU;0.4310076309713409;2.9809000161733685;2359.483615120597;2453.3335920577993;0.1044989885050649;2359.483615120597
12d082ee;rap;Beastie Boys;Ch-Check It Out;https://www.last.fm/music/beastie%2bboys;https://www.last.fm/music/beastie%2bboys/_/ch-check%2bit%2bout;6iuGp9gUeNk;0.5090409593354779;-5.251966925481585;2230.1385188484837;2358.875438531978;0.08924127932506076;2230.1385188484837
491f569c;rap;Twenty One Pilots;Ride;https://www.last.fm/music/twenty%2bone%2bpilots;https://www.last.fm/music/twenty%2bone%2bpilots/_/ride;Pw-0pbY9JeU;0.3659257254014787;2.0099363878246854;2463.76023982704;2515.104076995281;0.10669569378414244;2463.76023982704
b71555ec;rap;Jay-Z;IZZO (H.O.V.A.);https://www.last.fm/music/jay-z;https://www.last.fm/music/jay-z/_/izzo%2b%2528h.o.v.a.%2529;cJoLqqiGU64;0.4790574115960332;2.8809078496585654;2113.2226471197614;2146.61542177712;0.09296632958712696;2113.2226471197614
3e631485;rap;Kendrick Lamar;A.D.H.D;https://www.last.fm/music/kendrick%2blamar;https://www.last.fm/music/kendrick%2blamar/_/a.d.h.d;s4z2CE_21fA;0.4668246642236333;6.0231865534984514;1916.0427993190967;2276.707162367516;0.07565997402566796;1916.0427993190967
00c3e02f;rap;Nas;One Love;https://www.last.fm/music/nas;https://www.last.fm/music/nas/_/one%2blove;Qjd7EbUUds8;0.3953916503521195;-1.0373018133164096;2540.980541995079;2652.0265161644393;0.09820875167041776;2540.980541995079
ecd96735;rap;Kanye West;Coldest Winter;https://www.last.fm/music/kanye%2bwest;https://www.last.fm/music/kanye%2bwest/_/coldest%2bwinter;tpT7H7qIHIo;0.4513219114878741;4.5777852324567245;1617.7644580548733;2142.283875480288;0.04606411790153977;1617.7644580548733
40707cb0;rap;Kanye West;Flashing Lights;https://www.last.fm/music/kanye%2bwest;https://www.last.fm/music/kanye%2bwest/_/flashing%2blights;mWtIxc38xNE;0.4200939917406138;4.506160533574118;2238.2783455894823;2482.3776798843564;0.07921092337044187;2238.2783455894823
664e0fe5;rap;Fugees;Fu-Gee-La;https://www.last.fm/music/fugees;https://www.last.fm/music/fugees/_/fu-gee-la;BVo5Y_yVdas;0.4423514127834048;4.0811673100720745;2069.030118443948;2436.915128885978;0.06281989938922355;2069.030118443948
c9aeebe6;rap;Kid Cudi;Up Up & Away;https://www.last.fm/music/kid%2bcudi;https://www.last.fm/music/kid%2bcudi/_/up%2bup%2b%2526%2baway;qRPpLGxGNZY;0.4542082662168399;5.843056315715471;2182.956478697611;2495.6765093646964;0.08503355419707563;2182.956478697611
490a3fa5;rap;Jay-Z;Empire State of Mind (feat. Alicia Keys);https://www.last.fm/music/jay-z;https://www.last.fm/music/jay-z/_/empire%2bstate%2bof%2bmind%2b%2528feat.%2balicia%2bkeys%2529;Eww7ahPd8r4;0.4248714974361774;3.9147776432597565;2857.8289520062394;2751.3781389590786;0.12415772796199473;2857.8289520062394
cdb81d15;rap;Drake;Fear;https://www.last.fm/music/drake;https://www.last.fm/music/drake/_/fear;DcQzATCJpBA;0.3741545863419583;3.8007326288528818;2107.9718854855346;2352.0613836326274;0.0827634095534755;2107.9718854855346
f86085b5;rap;Eminem;Cinderella Man;https://www.last.fm/music/eminem;https://www.last.fm/music/eminem/_/cinderella%2bman;cjddzkJ7GpM;0.4515954906241801;3.2079698464063138;2928.395453513715;2515.7571849643186;0.16330246592855704;2928.395453513715
1c9c7fe2;rap;50 Cent;Just A Lil Bit;https://www.last.fm/music/50%2bcent;https://www.last.fm/music/50%2bcent/_/just%2ba%2blil%2bbit;GllEDACUbNo;0.4585990610844964;-0.5186952227372366;2753.1876671538225;2642.98984120796;0.13410677316472694;2753.1876671538225
cabe0608;rap;Will Smith;Gettin' Jiggy Wit It;https://www.last.fm/music/will%2bsmith;https://www.last.fm/music/will%2bsmith/_/gettin%2527%2bjiggy%2bwit%2bit;3JcmQONgXJM;0.4801326054336947;-2.5284411652894265;2766.0413783242157;2584.2020229716322;0.13686333262202832;2766.0413783242157
bfcf7b3e;rap;Wu-Tang Clan;Gravel Pit;https://www.last.fm/music/wu-tang%2bclan;https://www.last.fm/music/wu-tang%2bclan/_/gravel%2bpit;55aQnea7arY;0.4068684238427209;3.8787736022864654;2192.6790370459603;2441.362104055901;0.09019718101308664;2192.6790370459603
70e9e66f;rap;Lupe Fiasco;Sunshine;https://www.last.fm/music/lupe%2bfiasco;https://www.last.fm/music/lupe%2bfiasco/_/sunshine;UQ3s05QiUaE;0.4241121618898108;4.966352900659271;1999.667735602276;2350.312857749533;0.07365794535215736;1999.667735602276
25d0a527;rap;Kanye West;Good Life;https://www.last.fm/music/kanye%2bwest;https://www.last.fm/music/kanye%2bwest/_/good%2blife;B80pCGpZe-k;0.4877682749798321;5.651742543518159;2086.545816451454;2413.681338993104;0.07769436344475929;2086.545816451454
1e3c19dd;rap;Eminem;White America;https://www.last.fm/music/eminem;https://www.last.fm/music/eminem/_/white%2bamerica;QbYXwtIxxQc;0.4900841310807767;6.758562277478463;2153.348661925123;2329.901337502712;0.09246422063804877;2153.348661925123
d949c3e2;rap;Eminem;Cold Wind Blows;https://www.last.fm/music/eminem;https://www.last.fm/music/eminem/_/cold%2bwind%2bblows;zyC11nyUyjg;0.4396293295934907;6.2271347492964075;3135.538132807249;2752.694280147727;0.17287059516871753;3135.538132807249
68231529;rap;Fugees;Killing Me Softly;https://www.last.fm/music/fugees;https://www.last.fm/music/fugees/_/killing%2bme%2bsoftly;dJvLE3jJq20;0.3764583047719608;-1.9965302667989842;2398.242751353657;2461.2099662991714;0.10279718115967204;2398.242751353657
5544c881;rap;Eminem;Guilty Conscience;https://www.last.fm/music/eminem;https://www.last.fm/music/eminem/_/guilty%2bconscience;Xbw_BxDwdjk;0.4400006914062351;-0.7354000138751704;2399.912158201017;2410.851951805819;0.10926710662244454;2399.912158201017
b0d9de57;rap;Kanye West;Touch The Sky;https://www.last.fm/music/kanye%2bwest;https://www.last.fm/music/kanye%2bwest/_/touch%2bthe%2bsky;YkwQbuAGLj4;0.4594220184498181;-0.16114055893361778;2808.6301193587624;2761.4856444214283;0.12487147559534427;2808.6301193587624
5fd2aea9;rap;Twenty One Pilots;Heathens;https://www.last.fm/music/twenty%2bone%2bpilots;https://www.last.fm/music/twenty%2bone%2bpilots/_/heathens;UprcpdwuwCg;0.3926802283406484;1.3180024593751536;2268.646379751012;2396.689436167875;0.09797431192049452;2268.646379751012
e6b9552d;rap;Kanye West;Monster;https://www.last.fm/music/kanye%2bwest;https://www.last.fm/music/kanye%2bwest/_/monster;pS6HRKZQLFA;0.5652144858533202;9.43992739971657;1850.5281668469129;2277.0821007618315;0.04570067730994914;1850.5281668469129
892a2dcf;rap;Wale;90210;https://www.last.fm/music/wale;https://www.last.fm/music/wale/_/90210;h0igqfx4VLc;0.4144449115066808;5.489389309147903;1975.17514094846;2402.195931909439;0.06534699248319399;1975.17514094846
bc636e56;rap;A Tribe Called Quest;Buggin' Out;https://www.last.fm/music/a%2btribe%2bcalled%2bquest;https://www.last.fm/music/a%2btribe%2bcalled%2bquest/_/buggin%2527%2bout;yTBhwGSAQxk;0.4350859911895301;2.241637976666873;1688.9297531449954;2318.579673082901;0.04854033813413307;1688.9297531449954
3e296c83;rap;2Pac;Changes;https://www.last.fm/music/2pac;https://www.last.fm/music/2pac/_/changes;gfF8jMN-2CM;0.4357737738768639;4.9062123196301926;2862.991595861344;2947.321609333269;0.102662127979383;2862.991595861344
bdfc89c5;rap;Kanye West;Big Brother;https://www.last.fm/music/kanye%2bwest;https://www.last.fm/music/kanye%2bwest/_/big%2bbrother;gfqmlkXjVJk;0.401758545918468;5.9284822985242105;2183.5913841837805;2520.0356944835994;0.07645148770615448;2183.5913841837805
ecb7eaa0;rap;Nas;Represent;https://www.last.fm/music/nas;https://www.last.fm/music/nas/_/represent;xiVY_yPgvMs;0.4006755302931741;5.80350977983068;2499.357879334093;2630.5194081855125;0.10406838613013696;2499.357879334093
0cabacdc;rap;Nas;The Genesis;https://www.last.fm/music/nas;https://www.last.fm/music/nas/_/the%2bgenesis;Rhv5Wv5ehnA;0.4215798184835258;-2.3764403813019093;1682.216852328456;1887.53196313958;0.07304936241328433;1682.216852328456
f77f4d0c;rap;Kanye West;Runaway;https://www.last.fm/music/kanye%2bwest;https://www.last.fm/music/kanye%2bwest/_/runaway;Bm5iA4Zupek;0.3823686850208573;1.3805252489442519;1846.14262097835;2179.3341646829194;0.07123789640260716;1846.14262097835
818e74dc;rap;Kanye West;All Falls Down;https://www.last.fm/music/kanye%2bwest;https://www.last.fm/music/kanye%2bwest/_/all%2bfalls%2bdown;8kyWDhB_QeI;0.3932404452079805;-2.672601512644793;2422.2841001551747;2577.237160053627;0.09635614101592116;2422.2841001551747
22c9bf7e;rap;Eminem;Kill You;https://www.last.fm/music/eminem;https://www.last.fm/music/eminem/_/kill%2byou;D1I1x2pYMK0;0.41550346749543504;-3.1268131171718623;2141.059875113365;2161.0089203082675;0.09873732166970403;2141.059875113365
0fde37e8;rap;Kendrick Lamar;Swimming Pools (Drank);https://www.last.fm/music/kendrick%2blamar;https://www.last.fm/music/kendrick%2blamar/_/swimming%2bpools%2b%2528drank%2529;B5YNiCfWC3A;0.4723710937159386;0.07351457098735847;2165.3983201470983;2337.426677017115;0.08115376545243475;2165.3983201470983
c7cea1da;rap;The Game;My Life;https://www.last.fm/music/the%2bgame;https://www.last.fm/music/the%2bgame/_/my%2blife;SuFwez5e3pY;0.4315596679562079;4.118496752967388;2693.662487065649;2762.433018180709;0.11109079711424943;2693.662487065649
3a518cec;rap;Tyga;Rack City;https://www.last.fm/music/tyga;https://www.last.fm/music/tyga/_/rack%2bcity;AE3yia1AJeQ;0.4796768956326075;-0.7583870367059259;1482.9970935445315;1833.7639113969753;0.05115448401709861;1482.9970935445315
ad01b7d5;rap;Akon;Lonely;https://www.last.fm/music/akon;https://www.last.fm/music/akon/_/lonely;6EEW-9NDM5k;0.30796035388946763;-9.796669395106216;2859.481944265747;2667.56878433918;0.13870232031866614;2859.481944265747
acae6875;rap;Mac Miller;Donald Trump;https://www.last.fm/music/mac%2bmiller;https://www.last.fm/music/mac%2bmiller/_/donald%2btrump;74TFS8r_SMI;0.3335970463651899;-1.7880700392520583;2250.4695653311946;2267.2852192895084;0.10310158800722947;2250.4695653311946
29918eaa;rap;Jay-Z;Song Cry;https://www.last.fm/music/jay-z;https://www.last.fm/music/jay-z/_/song%2bcry;w5srnNrICJo;0.3674149398967106;-3.418192854113649;3039.8848786323547;2658.197338581831;0.14782775936180406;3039.8848786323547
d45f9d68;rap;50 Cent;21 Questions;https://www.last.fm/music/50%2bcent;https://www.last.fm/music/50%2bcent/_/21%2bquestions;wuP7IuHEQpg;0.428496194792533;-0.6778282651557875;2462.7988060580005;2172.6312089949743;0.13531313010546994;2462.7988060580005
7423a1f5;rap;The Game;How We Do;https://www.last.fm/music/the%2bgame;https://www.last.fm/music/the%2bgame/_/how%2bwe%2bdo;K65gJEsqegE;0.470098691996895;2.5476362296751813;2421.4423200375995;2410.674956217016;0.11686157756674398;2421.4423200375995
801a8f3c;rap;Drake;Started from the Bottom;https://www.last.fm/music/drake;https://www.last.fm/music/drake/_/started%2bfrom%2bthe%2bbottom;RubBzkZzpUA;0.4315807376242062;-6.515201036440987;2456.3925491314003;2300.1174713839514;0.11897970368408665;2456.3925491314003
7238785;rap;Young Jeezy;Hustlaz Ambition;https://www.last.fm/music/young%2bjeezy;https://www.last.fm/music/young%2bjeezy/_/hustlaz%2bambition;l645oVKe6JQ;0.5508078609487688;4.985426839886489;2171.498373269537;2297.15419990643;0.06429758960815585;2171.498373269537
94d5c3a6;rap;50 Cent;If I Can't;https://www.last.fm/music/50%2bcent;https://www.last.fm/music/50%2bcent/_/if%2bi%2bcan%2527t;W6QmEl9JyuU;0.4094467382708216;1.1565968453851192;2491.527963347781;2325.1935412399257;0.13267472793618715;2491.527963347781
5d8cf242;rap;50 Cent;Disco Inferno;https://www.last.fm/music/50%2bcent;https://www.last.fm/music/50%2bcent/_/disco%2binferno;LrJAHaSUvkc;0.4356564778518161;3.5488437083055016;2293.9060546479973;2340.853224266145;0.10826513047907192;2293.9060546479973
d87477e6;rap;The Roots;You Got Me;https://www.last.fm/music/the%2broots;https://www.last.fm/music/the%2broots/_/you%2bgot%2bme;MJCHeEQV454;0.4188212705962525;-5.5314914684672045;2186.628247628155;2481.170006476314;0.0832167449108202;2186.628247628155
7c1b4c08;rap;Kendrick Lamar;DNA.;https://www.last.fm/music/kendrick%2blamar;https://www.last.fm/music/kendrick%2blamar/_/dna.;NLZRYQMLDW4;0.5142476065829102;4.237650035935303;1892.8111148486105;2287.1329038734984;0.05146141554424672;1892.8111148486105
2a3cc548;rap;Beastie Boys;Girls;https://www.last.fm/music/beastie%2bboys;https://www.last.fm/music/beastie%2bboys/_/girls;lg_PNKah1ow;0.2249830047873185;-9.156180816326259;2914.704352697901;2542.865336149721;0.11914606889679648;2914.704352697901
ead9ea1a;rap;Kanye West;Bound 2;https://www.last.fm/music/kanye%2bwest;https://www.last.fm/music/kanye%2bwest/_/bound%2b2;BBAtAM7vtgc;0.3579912458021329;0.7302556247278236;2219.653749827918;2270.21328232755;0.10488801498315148;2219.653749827918
59026bb1;rap;Kanye West;New Slaves;https://www.last.fm/music/kanye%2bwest;https://www.last.fm/music/kanye%2bwest/_/new%2bslaves;vQ0u09mFodw;0.37939288262766574;5.2420113847346395;1874.902720912715;2195.9570690764613;0.06944408062415043;1874.902720912715
ee28f6cf;rap;Wu-Tang Clan;Da Mystery of Chessboxin';https://www.last.fm/music/wu-tang%2bclan;https://www.last.fm/music/wu-tang%2bclan/_/da%2bmystery%2bof%2bchessboxin%2527;YsiAsTa0oEI;0.42981393633459697;0.07257217582945083;1884.0690610441816;2116.398150277807;0.06965742316835581;1884.0690610441816
c7b96e4b;rap;Ludacris;Rollout (My Business);https://www.last.fm/music/ludacris;https://www.last.fm/music/ludacris/_/rollout%2b%2528my%2bbusiness%2529;3ArhZPYplFk;0.4165441169034115;-1.1973137009565311;2821.339155256714;2676.8690680867803;0.13725399482635084;2821.339155256714
25296f4a;rap;Kendrick Lamar;i;https://www.last.fm/music/kendrick%2blamar;https://www.last.fm/music/kendrick%2blamar/_/i;jltN3fLFmTQ;0.4460178657879232;2.7904462836771065;2627.1058422009532;2566.463962057824;0.12004298211679752;2627.1058422009532
425f37da;rap;Wu-Tang Clan;Clan in da Front;https://www.last.fm/music/wu-tang%2bclan;https://www.last.fm/music/wu-tang%2bclan/_/clan%2bin%2bda%2bfront;x124uV2T_ds;0.4260203810101569;-0.3922356221495192;1884.4387583693506;2077.769912230568;0.07534673862581244;1884.4387583693506
01ddb0f8;rap;Wu-Tang Clan;Method Man;https://www.last.fm/music/wu-tang%2bclan;https://www.last.fm/music/wu-tang%2bclan/_/method%2bman;PEnwXYJcSZc;0.4654494728073937;-1.0416118750066898;2064.04008161496;2204.379940798222;0.08233457301361223;2064.04008161496
faa6b3cc;rap;Wiz Khalifa;Intro;https://www.last.fm/music/wiz%2bkhalifa;https://www.last.fm/music/wiz%2bkhalifa/_/intro;xKAHD-orBYs;0.43812258823240596;-3.173820434361316;3169.4227077152473;2709.7261957872415;0.14400701992753623;3169.4227077152473
12ad4391;rap;Kanye West;Bad News;https://www.last.fm/music/kanye%2bwest;https://www.last.fm/music/kanye%2bwest/_/bad%2bnews;1BlH1JZBeXI;0.4862355900351116;5.412151297587752;944.6717586201756;1362.632885543525;0.021744225295854392;944.6717586201756
b3fad773;rap;Eminem;Business;https://www.last.fm/music/eminem;https://www.last.fm/music/eminem/_/business;IdS3WVYr834;0.4861066258947598;3.605136157342952;2232.6740341787704;2306.875211650411;0.10928147920703016;2232.6740341787704
bc6a06a6;rap;Kanye West;Blood on the Leaves;https://www.last.fm/music/kanye%2bwest;https://www.last.fm/music/kanye%2bwest/_/blood%2bon%2bthe%2bleaves;KEA0btSNkpw;0.3603333649218357;1.3577153059624705;2352.9418836148466;2444.5332128100395;0.1033819218175366;2352.9418836148466
32b62747;rap;A$AP Rocky;Goldie;https://www.last.fm/music/a%2524ap%2brocky;https://www.last.fm/music/a%2524ap%2brocky/_/goldie;fLCf-URqIf0;0.4059649098481747;5.763484467975104;2050.8541085518327;2297.226946411398;0.07862217282715425;2050.8541085518327
70affe9a;rap;Young Jeezy;Vacation;https://www.last.fm/music/young%2bjeezy;https://www.last.fm/music/young%2bjeezy/_/vacation;nYBfeOOCCLQ;0.4609490383657949;3.89902718637642;2860.724047812621;2717.9027598704497;0.13491621780979093;2860.724047812621
1cbb0c1b;rap;Rick Ross;Hustlin' (Fabriclive 33);https://www.last.fm/music/rick%2bross;https://www.last.fm/music/rick%2bross/_/hustlin%2527%2b%2528fabriclive%2b33%2529;Ssn-dTmx_XM;0.3430009791109645;-2.1788874690284925;1827.0254962091974;1901.2863050980927;0.08958280433836333;1827.0254962091974
22d4c97a;rap;Nas;If I Ruled the World (Imagine That);https://www.last.fm/music/nas;https://www.last.fm/music/nas/_/if%2bi%2bruled%2bthe%2bworld%2b%2528imagine%2bthat%2529;NW55FRXlPEs;0.4261595965116743;0.5657658800803971;2342.309948208673;2565.0761227620387;0.09766522502501836;2342.309948208673
e12c9e03;rap;Kanye West;Everything I Am;https://www.last.fm/music/kanye%2bwest;https://www.last.fm/music/kanye%2bwest/_/everything%2bi%2bam;1ey-fHASEuQ;0.3605341847158899;5.613224495572489;1756.8159442258484;2254.740171037596;0.05558426595134997;1756.8159442258484
332be1e1;rap;Nicki Minaj;Your Love;https://www.last.fm/music/nicki%2bminaj;https://www.last.fm/music/nicki%2bminaj/_/your%2blove;pSFyrrhKj1Q;0.4678263145298947;-0.1882879690773825;2082.351695696916;2261.406365408307;0.07721788851191602;2082.351695696916
92ada22f;rap;Birdman;100 Million (Main);https://www.last.fm/music/birdman;https://www.last.fm/music/birdman/_/100%2bmillion%2b%2528main%2529;n2RZLbkBfDc;0.4211674281505258;-1.0987684037858036;2474.900126103369;2491.6676300359727;0.10460258059723836;2474.900126103369
583db24b;rap;Rick Ross;Speedin';https://www.last.fm/music/rick%2bross;https://www.last.fm/music/rick%2bross/_/speedin%2527;kCeEN-VVSac;0.419126952249844;-2.0288499806966143;2858.545818161831;2638.636907202297;0.12885072149238624;2858.545818161831
74326f6c;rap;Kanye West;Mercy;https://www.last.fm/music/kanye%2bwest;https://www.last.fm/music/kanye%2bwest/_/mercy;7Dqgr0wNyPo;0.4117058798045312;2.4178914772034092;2131.3215326020586;2407.682887599373;0.06400653624086639;2131.3215326020586
2590a8fe;rap;Kendrick Lamar;m.A.A.d city;https://www.last.fm/music/kendrick%2blamar;https://www.last.fm/music/kendrick%2blamar/_/m.a.a.d%2bcity;10yrPDf92hY;0.4890380913173197;4.751302538312826;2628.007514706152;2566.2023139188473;0.10241407594219444;2628.007514706152
0ba32d3b;rap;Dr. Dre;The Watcher;https://www.last.fm/music/dr.%2bdre;https://www.last.fm/music/dr.%2bdre/_/the%2bwatcher;c8uVDRt2Os4;0.4227792826996089;1.6869825687473463;2323.058192118921;2414.6532675000963;0.1151294768258427;2323.058192118921
ba68dfbc;rap;Kanye West;On Sight;https://www.last.fm/music/kanye%2bwest;https://www.last.fm/music/kanye%2bwest/_/on%2bsight;uU9Fe-WXew4;0.4158820229257793;3.5806911310079768;2616.746724716613;2618.861926768885;0.09442281708877187;2616.746724716613
0afd8107;rap;2Pac;2 Of Amerikaz Most Wanted;https://www.last.fm/music/2pac;https://www.last.fm/music/2pac/_/2%2bof%2bamerikaz%2bmost%2bwanted;hRWFLZhYnMo;0.4957139090466017;3.2722639693278968;3114.4298903815647;2953.3501717800464;0.14100616371751715;3114.4298903815647
7bcfe974;rap;OutKast;Rosa Parks;https://www.last.fm/music/outkast;https://www.last.fm/music/outkast/_/rosa%2bparks;drsQLEU0N1Y;0.4618653845113551;2.9910337611301645;1748.3786866107632;2171.363321472481;0.05175857378735383;1748.3786866107632
1ec32a5d;rap;Kid Cudi;Solo Dolo (Nightmare);https://www.last.fm/music/kid%2bcudi;https://www.last.fm/music/kid%2bcudi/_/solo%2bdolo%2b%2528nightmare%2529;MqI_O3kIFHM;0.2875046971727809;1.0182500275918773;1854.1253245771916;2085.7342914411624;0.08241450328961525;1854.1253245771916
